"model","AgeDecade","DirectChol","pred_BMI"
"pooled","pooled",1.39117647058824,28.4744089606437
"pooled","pooled",1.40176470588235,28.4098689541916
"pooled","pooled",1.41235294117647,28.3453289477396
"pooled","pooled",1.42294117647059,28.2807889412875
"pooled","pooled",1.43352941176471,28.2162489348354
"pooled","pooled",1.44411764705882,28.1517089283834
"pooled","pooled",1.45470588235294,28.0871689219313
"pooled","pooled",1.46529411764706,28.0226289154792
"pooled","pooled",1.47588235294118,27.9580889090272
"pooled","pooled",1.48647058823529,27.8935489025751
"pooled","pooled",1.49705882352941,27.829008896123
"pooled","pooled",1.50764705882353,27.764468889671
"pooled","pooled",1.51823529411765,27.6999288832189
"pooled","pooled",1.52882352941176,27.6353888767668
"pooled","pooled",1.53941176470588,27.5708488703148
"pooled","pooled",1.55,27.5063088638627
"pooled","pooled",1.56058823529412,27.4417688574106
"pooled","pooled",1.57117647058823,27.3772288509586
"pooled","pooled",1.58176470588235,27.3126888445065
"pooled","pooled",1.59235294117647,27.2481488380544
"pooled","pooled",1.60294117647059,27.1836088316024
"pooled","pooled",1.61352941176471,27.1190688251503
"pooled","pooled",1.62411764705882,27.0545288186982
"pooled","pooled",1.63470588235294,26.9899888122462
"pooled","pooled",1.64529411764706,26.9254488057941
